,drug,disease,label
2862,610.0,379.0,0.0
2863,623.0,220.0,0.0
2864,197.0,324.0,0.0
2865,462.0,336.0,0.0
2866,254.0,59.0,0.0
2867,287.0,326.0,0.0
2868,144.0,202.0,0.0
2869,98.0,353.0,0.0
2870,394.0,46.0,0.0
2871,535.0,283.0,0.0
2872,589.0,386.0,0.0
2873,497.0,363.0,0.0
2874,651.0,188.0,0.0
2875,431.0,376.0,0.0
2876,476.0,317.0,0.0
2877,639.0,67.0,0.0
2878,565.0,121.0,0.0
2879,563.0,24.0,0.0
2880,310.0,354.0,0.0
2881,305.0,99.0,0.0
2882,114.0,103.0,0.0
2883,449.0,95.0,0.0
2884,399.0,20.0,0.0
2885,491.0,340.0,0.0
2886,266.0,279.0,0.0
2887,636.0,375.0,0.0
2888,351.0,381.0,0.0
2889,581.0,394.0,0.0
2890,623.0,140.0,0.0
2891,10.0,249.0,0.0
2892,144.0,240.0,0.0
2893,305.0,298.0,0.0
2894,112.0,146.0,0.0
2895,207.0,188.0,0.0
2896,297.0,139.0,0.0
2897,276.0,347.0,0.0
2898,326.0,35.0,0.0
2899,131.0,75.0,0.0
2900,477.0,98.0,0.0
2901,522.0,168.0,0.0
2902,217.0,317.0,0.0
2903,498.0,276.0,0.0
2904,433.0,221.0,0.0
2905,333.0,67.0,0.0
2906,40.0,22.0,0.0
2907,122.0,321.0,0.0
2908,130.0,83.0,0.0
2909,264.0,198.0,0.0
2910,603.0,397.0,0.0
2911,323.0,222.0,0.0
2912,623.0,372.0,0.0
2913,137.0,119.0,0.0
2914,461.0,324.0,0.0
2915,172.0,330.0,0.0
2916,281.0,335.0,0.0
2917,15.0,71.0,0.0
2918,507.0,188.0,0.0
2919,273.0,356.0,0.0
2920,399.0,36.0,0.0
2921,568.0,179.0,0.0
2922,405.0,390.0,0.0
2923,274.0,218.0,0.0
2924,62.0,107.0,0.0
2925,587.0,336.0,0.0
2926,209.0,199.0,0.0
2927,381.0,186.0,0.0
2928,275.0,40.0,0.0
2929,19.0,186.0,0.0
2930,243.0,70.0,0.0
2931,418.0,20.0,0.0
2932,235.0,155.0,0.0
2933,372.0,311.0,0.0
2934,139.0,299.0,0.0
2935,366.0,215.0,0.0
2936,268.0,105.0,0.0
2937,31.0,334.0,0.0
2938,217.0,165.0,0.0
2939,288.0,238.0,0.0
2940,652.0,11.0,0.0
2941,371.0,200.0,0.0
2942,290.0,234.0,0.0
2943,319.0,344.0,0.0
2944,62.0,397.0,0.0
2945,596.0,54.0,0.0
2946,426.0,98.0,0.0
2947,136.0,285.0,0.0
2948,529.0,113.0,0.0
2949,206.0,229.0,0.0
2950,499.0,199.0,0.0
2951,51.0,252.0,0.0
2952,523.0,37.0,0.0
2953,231.0,407.0,0.0
2954,451.0,323.0,0.0
2955,64.0,132.0,0.0
2956,435.0,94.0,0.0
2957,483.0,100.0,0.0
2958,87.0,325.0,0.0
2959,74.0,355.0,0.0
2960,647.0,115.0,0.0
2961,138.0,308.0,0.0
2962,58.0,37.0,0.0
2963,413.0,183.0,0.0
2964,585.0,145.0,0.0
2965,597.0,103.0,0.0
2966,255.0,32.0,0.0
2967,422.0,57.0,0.0
2968,450.0,310.0,0.0
2969,516.0,123.0,0.0
2970,569.0,383.0,0.0
2971,604.0,130.0,0.0
2972,398.0,337.0,0.0
2973,147.0,175.0,0.0
2974,371.0,172.0,0.0
2975,123.0,219.0,0.0
2976,520.0,83.0,0.0
2977,206.0,107.0,0.0
2978,87.0,206.0,0.0
2979,224.0,65.0,0.0
2980,455.0,362.0,0.0
2981,367.0,219.0,0.0
2982,70.0,184.0,0.0
2983,656.0,158.0,0.0
2984,486.0,324.0,0.0
2985,441.0,246.0,0.0
2986,273.0,68.0,0.0
2987,425.0,198.0,0.0
2988,367.0,335.0,0.0
2989,19.0,171.0,0.0
2990,477.0,173.0,0.0
2991,639.0,168.0,0.0
2992,18.0,402.0,0.0
2993,63.0,65.0,0.0
2994,256.0,22.0,0.0
2995,218.0,380.0,0.0
2996,324.0,213.0,0.0
2997,68.0,195.0,0.0
2998,203.0,230.0,0.0
2999,489.0,266.0,0.0
3000,204.0,327.0,0.0
3001,329.0,329.0,0.0
3002,32.0,206.0,0.0
3003,635.0,92.0,0.0
3004,423.0,328.0,0.0
3005,553.0,229.0,0.0
3006,633.0,361.0,0.0
3007,597.0,393.0,0.0
3008,70.0,259.0,0.0
3009,35.0,356.0,0.0
3010,175.0,183.0,0.0
3011,181.0,286.0,0.0
3012,90.0,67.0,0.0
3013,574.0,103.0,0.0
3014,218.0,244.0,0.0
3015,289.0,144.0,0.0
3016,492.0,120.0,0.0
3017,530.0,289.0,0.0
3018,131.0,47.0,0.0
3019,488.0,74.0,0.0
3020,63.0,120.0,0.0
3021,38.0,170.0,0.0
3022,25.0,21.0,0.0
3023,589.0,67.0,0.0
3024,81.0,151.0,0.0
3025,477.0,41.0,0.0
3026,224.0,211.0,0.0
3027,290.0,93.0,0.0
3028,490.0,74.0,0.0
3029,633.0,269.0,0.0
3030,97.0,74.0,0.0
3031,313.0,181.0,0.0
3032,543.0,268.0,0.0
3033,251.0,111.0,0.0
3034,554.0,182.0,0.0
3035,75.0,389.0,0.0
3036,193.0,2.0,0.0
3037,81.0,27.0,0.0
3038,402.0,267.0,0.0
3039,373.0,216.0,0.0
3040,493.0,182.0,0.0
3041,396.0,261.0,0.0
3042,156.0,165.0,0.0
3043,575.0,352.0,0.0
3044,123.0,104.0,0.0
3045,459.0,136.0,0.0
3046,546.0,40.0,0.0
3047,112.0,132.0,0.0
3048,623.0,16.0,0.0
3049,34.0,113.0,0.0
3050,210.0,237.0,0.0
3051,366.0,232.0,0.0
3052,646.0,271.0,0.0
3053,76.0,345.0,0.0
3054,237.0,45.0,0.0
3055,413.0,39.0,0.0
3056,533.0,261.0,0.0
3057,125.0,332.0,0.0
3058,480.0,182.0,0.0
3059,245.0,339.0,0.0
3060,321.0,126.0,0.0
3061,305.0,186.0,0.0
3062,517.0,117.0,0.0
3063,525.0,266.0,0.0
3064,640.0,226.0,0.0
3065,88.0,237.0,0.0
3066,8.0,284.0,0.0
3067,590.0,100.0,0.0
3068,332.0,234.0,0.0
3069,284.0,303.0,0.0
3070,555.0,142.0,0.0
3071,144.0,324.0,0.0
3072,482.0,278.0,0.0
3073,338.0,37.0,0.0
3074,152.0,194.0,0.0
3075,334.0,179.0,0.0
3076,94.0,242.0,0.0
3077,54.0,66.0,0.0
3078,588.0,355.0,0.0
3079,423.0,49.0,0.0
3080,564.0,363.0,0.0
3081,606.0,156.0,0.0
3082,78.0,25.0,0.0
3083,53.0,306.0,0.0
3084,604.0,34.0,0.0
3085,637.0,98.0,0.0
3086,638.0,71.0,0.0
3087,163.0,271.0,0.0
3088,312.0,23.0,0.0
3089,394.0,91.0,0.0
3090,347.0,184.0,0.0
3091,354.0,183.0,0.0
3092,609.0,313.0,0.0
3093,469.0,7.0,0.0
3094,350.0,333.0,0.0
3095,548.0,6.0,0.0
3096,86.0,309.0,0.0
3097,517.0,348.0,0.0
3098,96.0,164.0,0.0
3099,176.0,243.0,0.0
3100,489.0,168.0,0.0
3101,3.0,80.0,0.0
3102,361.0,253.0,0.0
3103,161.0,38.0,0.0
3104,238.0,220.0,0.0
3105,594.0,54.0,0.0
3106,656.0,314.0,0.0
3107,662.0,168.0,0.0
3108,497.0,122.0,0.0
3109,107.0,49.0,0.0
3110,593.0,243.0,0.0
3111,412.0,173.0,0.0
3112,132.0,15.0,0.0
3113,453.0,206.0,0.0
3114,574.0,238.0,0.0
3115,529.0,233.0,0.0
3116,387.0,394.0,0.0
3117,79.0,269.0,0.0
3118,474.0,290.0,0.0
3119,135.0,130.0,0.0
3120,240.0,98.0,0.0
3121,400.0,2.0,0.0
3122,577.0,106.0,0.0
3123,649.0,129.0,0.0
3124,517.0,272.0,0.0
3125,84.0,327.0,0.0
3126,524.0,39.0,0.0
3127,633.0,76.0,0.0
3128,407.0,97.0,0.0
3129,329.0,76.0,0.0
3130,344.0,398.0,0.0
3131,57.0,50.0,0.0
3132,292.0,362.0,0.0
3133,499.0,8.0,0.0
3134,309.0,204.0,0.0
3135,30.0,42.0,0.0
3136,286.0,228.0,0.0
3137,645.0,391.0,0.0
3138,519.0,39.0,0.0
3139,3.0,267.0,0.0
3140,403.0,248.0,0.0
3141,600.0,193.0,0.0
3142,368.0,227.0,0.0
3143,334.0,211.0,0.0
3144,115.0,346.0,0.0
3145,187.0,314.0,0.0
3146,646.0,204.0,0.0
3147,227.0,289.0,0.0
3148,636.0,380.0,0.0
3149,363.0,3.0,0.0
3150,626.0,408.0,0.0
3151,139.0,216.0,0.0
3152,484.0,288.0,0.0
3153,156.0,182.0,0.0
3154,599.0,207.0,0.0
3155,11.0,156.0,0.0
3156,536.0,333.0,0.0
3157,448.0,103.0,0.0
3158,546.0,171.0,0.0
3159,202.0,281.0,0.0
3160,559.0,397.0,0.0
3161,350.0,39.0,0.0
3162,345.0,93.0,0.0
3163,145.0,310.0,0.0
3164,578.0,77.0,0.0
3165,356.0,250.0,0.0
3166,620.0,322.0,0.0
3167,31.0,155.0,0.0
3168,531.0,27.0,0.0
3169,238.0,300.0,0.0
3170,102.0,70.0,0.0
3171,198.0,271.0,0.0
3172,394.0,290.0,0.0
3173,318.0,282.0,0.0
3174,269.0,10.0,0.0
3175,286.0,263.0,0.0
3176,59.0,267.0,0.0
3177,292.0,43.0,0.0
3178,55.0,365.0,0.0
3179,541.0,186.0,0.0
3180,487.0,120.0,0.0
3181,272.0,79.0,0.0
3182,102.0,51.0,0.0
3183,241.0,316.0,0.0
3184,42.0,241.0,0.0
3185,403.0,195.0,0.0
3186,453.0,296.0,0.0
3187,5.0,303.0,0.0
3188,244.0,52.0,0.0
3189,68.0,231.0,0.0
3190,600.0,309.0,0.0
3191,526.0,100.0,0.0
3192,260.0,145.0,0.0
3193,361.0,404.0,0.0
3194,520.0,333.0,0.0
3195,32.0,198.0,0.0
3196,453.0,308.0,0.0
3197,200.0,51.0,0.0
3198,623.0,51.0,0.0
3199,213.0,183.0,0.0
3200,152.0,264.0,0.0
3201,62.0,285.0,0.0
3202,528.0,85.0,0.0
3203,393.0,134.0,0.0
3204,420.0,204.0,0.0
3205,294.0,237.0,0.0
3206,293.0,177.0,0.0
3207,551.0,375.0,0.0
3208,48.0,180.0,0.0
3209,554.0,15.0,0.0
3210,215.0,145.0,0.0
3211,125.0,285.0,0.0
3212,287.0,270.0,0.0
3213,378.0,357.0,0.0
3214,585.0,398.0,0.0
3215,366.0,339.0,0.0
3216,222.0,278.0,0.0
3217,606.0,122.0,0.0
3218,40.0,93.0,0.0
3219,330.0,118.0,0.0
3220,362.0,163.0,0.0
3221,506.0,8.0,0.0
3222,181.0,267.0,0.0
3223,245.0,237.0,0.0
3224,53.0,400.0,0.0
3225,428.0,10.0,0.0
3226,384.0,362.0,0.0
3227,125.0,116.0,0.0
3228,597.0,135.0,0.0
3229,132.0,73.0,0.0
3230,48.0,322.0,0.0
3231,30.0,339.0,0.0
3232,431.0,371.0,0.0
3233,547.0,72.0,0.0
3234,117.0,139.0,0.0
3235,34.0,146.0,0.0
3236,519.0,294.0,0.0
3237,561.0,149.0,0.0
3238,339.0,354.0,0.0
3239,300.0,15.0,0.0
3240,265.0,119.0,0.0
3241,230.0,28.0,0.0
3242,65.0,8.0,0.0
3243,47.0,376.0,0.0
3244,639.0,393.0,0.0
3245,539.0,48.0,0.0
3246,597.0,371.0,0.0
3247,138.0,58.0,0.0
3248,133.0,9.0,0.0
3249,283.0,56.0,0.0
3250,488.0,121.0,0.0
3251,296.0,62.0,0.0
3252,65.0,30.0,0.0
3253,552.0,76.0,0.0
3254,645.0,358.0,0.0
3255,389.0,354.0,0.0
3256,414.0,114.0,0.0
3257,411.0,331.0,0.0
3258,561.0,371.0,0.0
3259,326.0,111.0,0.0
3260,67.0,87.0,0.0
3261,449.0,250.0,0.0
3262,550.0,131.0,0.0
3263,137.0,293.0,0.0
3264,460.0,347.0,0.0
3265,391.0,316.0,0.0
3266,539.0,182.0,0.0
3267,635.0,213.0,0.0
3268,497.0,68.0,0.0
3269,485.0,214.0,0.0
3270,431.0,393.0,0.0
3271,437.0,405.0,0.0
3272,547.0,322.0,0.0
3273,534.0,390.0,0.0
3274,392.0,101.0,0.0
3275,568.0,209.0,0.0
3276,497.0,134.0,0.0
3277,422.0,178.0,0.0
3278,504.0,41.0,0.0
3279,303.0,247.0,0.0
3280,62.0,173.0,0.0
3281,61.0,180.0,0.0
3282,601.0,392.0,0.0
3283,537.0,160.0,0.0
3284,488.0,118.0,0.0
3285,504.0,85.0,0.0
3286,470.0,279.0,0.0
3287,13.0,321.0,0.0
3288,356.0,82.0,0.0
3289,157.0,380.0,0.0
3290,384.0,212.0,0.0
3291,449.0,241.0,0.0
3292,470.0,288.0,0.0
3293,571.0,268.0,0.0
3294,649.0,233.0,0.0
3295,368.0,207.0,0.0
3296,163.0,288.0,0.0
3297,432.0,353.0,0.0
3298,542.0,178.0,0.0
3299,36.0,116.0,0.0
3300,376.0,189.0,0.0
3301,421.0,148.0,0.0
3302,598.0,97.0,0.0
3303,428.0,200.0,0.0
3304,624.0,242.0,0.0
3305,540.0,337.0,0.0
3306,82.0,265.0,0.0
3307,392.0,144.0,0.0
3308,413.0,309.0,0.0
3309,210.0,256.0,0.0
3310,45.0,403.0,0.0
3311,127.0,224.0,0.0
3312,201.0,376.0,0.0
3313,311.0,367.0,0.0
3314,399.0,8.0,0.0
3315,21.0,380.0,0.0
3316,50.0,10.0,0.0
3317,591.0,147.0,0.0
3318,638.0,382.0,0.0
3319,243.0,174.0,0.0
3320,457.0,283.0,0.0
3321,342.0,296.0,0.0
3322,661.0,166.0,0.0
3323,59.0,55.0,0.0
3324,522.0,167.0,0.0
3325,294.0,244.0,0.0
3326,472.0,147.0,0.0
3327,181.0,321.0,0.0
3328,398.0,310.0,0.0
3329,475.0,169.0,0.0
3330,484.0,6.0,0.0
3331,535.0,32.0,0.0
3332,595.0,89.0,0.0
3333,387.0,82.0,0.0
3334,546.0,365.0,0.0
3335,219.0,273.0,0.0
3336,97.0,285.0,0.0
3337,154.0,302.0,0.0
3338,652.0,321.0,0.0
3339,634.0,337.0,0.0
3340,157.0,106.0,0.0
3341,162.0,273.0,0.0
3342,211.0,265.0,0.0
3343,158.0,402.0,0.0
3344,2.0,203.0,0.0
3345,20.0,387.0,0.0
3346,480.0,166.0,0.0
3347,544.0,36.0,0.0
3348,24.0,322.0,0.0
3349,62.0,401.0,0.0
3350,454.0,170.0,0.0
3351,500.0,38.0,0.0
3352,429.0,175.0,0.0
3353,55.0,187.0,0.0
3354,136.0,2.0,0.0
3355,188.0,404.0,0.0
3356,289.0,217.0,0.0
3357,297.0,236.0,0.0
3358,112.0,373.0,0.0
3359,517.0,373.0,0.0
3360,573.0,257.0,0.0
3361,3.0,202.0,0.0
3362,651.0,107.0,0.0
3363,228.0,308.0,0.0
3364,292.0,211.0,0.0
3365,54.0,47.0,0.0
3366,244.0,146.0,0.0
3367,502.0,140.0,0.0
3368,232.0,397.0,0.0
3369,58.0,405.0,0.0
3370,379.0,53.0,0.0
3371,568.0,92.0,0.0
3372,205.0,290.0,0.0
3373,277.0,337.0,0.0
3374,588.0,137.0,0.0
3375,447.0,281.0,0.0
3376,617.0,204.0,0.0
3377,106.0,124.0,0.0
3378,70.0,48.0,0.0
3379,317.0,175.0,0.0
3380,316.0,339.0,0.0
3381,611.0,140.0,0.0
3382,411.0,121.0,0.0
3383,419.0,93.0,0.0
3384,263.0,187.0,0.0
3385,522.0,32.0,0.0
3386,452.0,175.0,0.0
3387,605.0,376.0,0.0
3388,3.0,147.0,0.0
3389,388.0,107.0,0.0
3390,414.0,393.0,0.0
3391,518.0,12.0,0.0
3392,154.0,326.0,0.0
3393,653.0,257.0,0.0
3394,150.0,216.0,0.0
3395,393.0,274.0,0.0
3396,97.0,385.0,0.0
3397,320.0,39.0,0.0
3398,121.0,173.0,0.0
3399,605.0,12.0,0.0
3400,8.0,71.0,0.0
3401,37.0,270.0,0.0
3402,365.0,142.0,0.0
3403,151.0,85.0,0.0
3404,33.0,51.0,0.0
3405,525.0,70.0,0.0
3406,304.0,264.0,0.0
3407,609.0,328.0,0.0
3408,397.0,252.0,0.0
3409,603.0,250.0,0.0
3410,224.0,28.0,0.0
3411,209.0,347.0,0.0
3412,545.0,397.0,0.0
3413,363.0,359.0,0.0
3414,3.0,143.0,0.0
3415,332.0,51.0,0.0
3416,575.0,143.0,0.0
3417,255.0,284.0,0.0
3418,223.0,287.0,0.0
3419,556.0,38.0,0.0
3420,504.0,158.0,0.0
3421,209.0,49.0,0.0
3422,303.0,405.0,0.0
3423,22.0,320.0,0.0
3424,366.0,6.0,0.0
3425,48.0,286.0,0.0
3426,57.0,43.0,0.0
3427,379.0,143.0,0.0
3428,7.0,219.0,0.0
3429,287.0,306.0,0.0
3430,588.0,83.0,0.0
3431,644.0,51.0,0.0
3432,98.0,24.0,0.0
3433,130.0,337.0,0.0
3434,217.0,292.0,0.0
3435,583.0,284.0,0.0
3436,253.0,307.0,0.0
3437,239.0,71.0,0.0
3438,513.0,203.0,0.0
3439,447.0,137.0,0.0
3440,521.0,179.0,0.0
3441,503.0,327.0,0.0
3442,534.0,386.0,0.0
3443,131.0,345.0,0.0
3444,152.0,81.0,0.0
3445,524.0,149.0,0.0
3446,126.0,369.0,0.0
3447,44.0,90.0,0.0
3448,616.0,120.0,0.0
3449,319.0,218.0,0.0
3450,197.0,227.0,0.0
3451,26.0,226.0,0.0
3452,635.0,200.0,0.0
3453,293.0,92.0,0.0
3454,128.0,150.0,0.0
3455,31.0,141.0,0.0
3456,13.0,174.0,0.0
3457,204.0,244.0,0.0
3458,272.0,366.0,0.0
3459,310.0,83.0,0.0
3460,618.0,134.0,0.0
3461,232.0,11.0,0.0
3462,219.0,74.0,0.0
3463,563.0,0.0,0.0
3464,394.0,282.0,0.0
3465,241.0,48.0,0.0
3466,522.0,151.0,0.0
3467,279.0,151.0,0.0
3468,626.0,334.0,0.0
3469,543.0,141.0,0.0
3470,464.0,168.0,0.0
3471,604.0,259.0,0.0
3472,153.0,382.0,0.0
3473,118.0,258.0,0.0
3474,383.0,406.0,0.0
3475,462.0,271.0,0.0
3476,536.0,209.0,0.0
3477,444.0,14.0,0.0
3478,2.0,80.0,0.0
3479,73.0,11.0,0.0
3480,42.0,358.0,0.0
3481,182.0,283.0,0.0
3482,3.0,35.0,0.0
3483,107.0,13.0,0.0
3484,493.0,48.0,0.0
3485,391.0,260.0,0.0
3486,117.0,24.0,0.0
3487,301.0,361.0,0.0
3488,168.0,46.0,0.0
3489,508.0,290.0,0.0
3490,484.0,405.0,0.0
3491,92.0,243.0,0.0
3492,159.0,269.0,0.0
3493,152.0,353.0,0.0
3494,564.0,180.0,0.0
3495,248.0,259.0,0.0
3496,486.0,190.0,0.0
3497,532.0,30.0,0.0
3498,505.0,115.0,0.0
3499,557.0,406.0,0.0
3500,284.0,120.0,0.0
3501,395.0,193.0,0.0
3502,501.0,164.0,0.0
3503,282.0,125.0,0.0
3504,383.0,230.0,0.0
3505,481.0,397.0,0.0
3506,300.0,292.0,0.0
3507,218.0,139.0,0.0
3508,148.0,0.0,0.0
3509,48.0,14.0,0.0
3510,496.0,351.0,0.0
3511,638.0,288.0,0.0
3512,644.0,292.0,0.0
3513,153.0,41.0,0.0
3514,486.0,98.0,0.0
3515,437.0,240.0,0.0
3516,353.0,300.0,0.0
3517,8.0,69.0,0.0
3518,6.0,105.0,0.0
3519,490.0,154.0,0.0
3520,576.0,330.0,0.0
3521,317.0,369.0,0.0
3522,314.0,133.0,0.0
3523,398.0,178.0,0.0
3524,369.0,322.0,0.0
3525,558.0,257.0,0.0
3526,375.0,59.0,0.0
3527,595.0,88.0,0.0
3528,362.0,184.0,0.0
3529,146.0,131.0,0.0
3530,656.0,283.0,0.0
3531,111.0,216.0,0.0
3532,437.0,136.0,0.0
3533,83.0,267.0,0.0
3534,307.0,92.0,0.0
3535,383.0,217.0,0.0
3536,624.0,317.0,0.0
3537,350.0,140.0,0.0
3538,549.0,307.0,0.0
3539,48.0,272.0,0.0
3540,451.0,82.0,0.0
3541,145.0,329.0,0.0
3542,289.0,332.0,0.0
3543,344.0,278.0,0.0
3544,595.0,91.0,0.0
3545,290.0,283.0,0.0
3546,171.0,343.0,0.0
3547,53.0,382.0,0.0
3548,362.0,211.0,0.0
3549,600.0,373.0,0.0
3550,280.0,203.0,0.0
3551,367.0,28.0,0.0
3552,320.0,225.0,0.0
3553,348.0,89.0,0.0
3554,285.0,1.0,0.0
3555,428.0,334.0,0.0
3556,420.0,4.0,0.0
3557,544.0,381.0,0.0
3558,379.0,111.0,0.0
3559,438.0,105.0,0.0
3560,137.0,386.0,0.0
3561,11.0,166.0,0.0
3562,496.0,399.0,0.0
3563,21.0,287.0,0.0
3564,304.0,280.0,0.0
3565,198.0,42.0,0.0
3566,152.0,23.0,0.0
3567,376.0,324.0,0.0
3568,74.0,266.0,0.0
3569,537.0,5.0,0.0
3570,37.0,205.0,0.0
3571,389.0,12.0,0.0
3572,325.0,240.0,0.0
3573,116.0,88.0,0.0
3574,525.0,264.0,0.0
3575,110.0,163.0,0.0
3576,83.0,390.0,0.0
3577,19.0,62.0,0.0
3578,318.0,239.0,0.0
3579,531.0,175.0,0.0
3580,615.0,378.0,0.0
3581,614.0,210.0,0.0
3582,78.0,152.0,0.0
3583,109.0,221.0,0.0
3584,32.0,236.0,0.0
3585,536.0,60.0,0.0
3586,613.0,300.0,0.0
3587,460.0,108.0,0.0
3588,516.0,303.0,0.0
3589,630.0,1.0,0.0
3590,469.0,110.0,0.0
3591,38.0,295.0,0.0
3592,133.0,260.0,0.0
3593,246.0,256.0,0.0
3594,129.0,240.0,0.0
3595,300.0,205.0,0.0
3596,105.0,185.0,0.0
3597,291.0,314.0,0.0
3598,56.0,48.0,0.0
3599,492.0,93.0,0.0
3600,305.0,319.0,0.0
3601,106.0,341.0,0.0
3602,630.0,378.0,0.0
3603,257.0,211.0,0.0
3604,175.0,260.0,0.0
3605,145.0,306.0,0.0
3606,348.0,176.0,0.0
3607,625.0,223.0,0.0
3608,328.0,245.0,0.0
3609,633.0,141.0,0.0
3610,358.0,204.0,0.0
3611,486.0,221.0,0.0
3612,137.0,301.0,0.0
3613,348.0,67.0,0.0
3614,535.0,384.0,0.0
3615,396.0,283.0,0.0
3616,187.0,210.0,0.0
3617,188.0,353.0,0.0
3618,194.0,335.0,0.0
3619,643.0,54.0,0.0
3620,87.0,382.0,0.0
3621,147.0,10.0,0.0
3622,239.0,60.0,0.0
3623,362.0,165.0,0.0
3624,550.0,167.0,0.0
3625,296.0,46.0,0.0
3626,236.0,16.0,0.0
3627,345.0,94.0,0.0
3628,255.0,40.0,0.0
3629,252.0,216.0,0.0
3630,479.0,249.0,0.0
3631,273.0,394.0,0.0
3632,477.0,307.0,0.0
3633,603.0,307.0,0.0
3634,332.0,128.0,0.0
3635,48.0,244.0,0.0
3636,235.0,184.0,0.0
3637,3.0,4.0,0.0
3638,311.0,348.0,0.0
3639,341.0,203.0,0.0
3640,420.0,314.0,0.0
3641,94.0,248.0,0.0
3642,622.0,93.0,0.0
3643,541.0,270.0,0.0
3644,504.0,352.0,0.0
3645,515.0,181.0,0.0
3646,327.0,155.0,0.0
3647,638.0,377.0,0.0
3648,418.0,62.0,0.0
3649,616.0,311.0,0.0
3650,419.0,282.0,0.0
3651,281.0,51.0,0.0
3652,117.0,397.0,0.0
3653,375.0,346.0,0.0
3654,241.0,103.0,0.0
3655,181.0,241.0,0.0
3656,44.0,164.0,0.0
3657,653.0,291.0,0.0
3658,186.0,44.0,0.0
3659,413.0,56.0,0.0
3660,465.0,106.0,0.0
3661,367.0,205.0,0.0
3662,644.0,166.0,0.0
3663,267.0,391.0,0.0
3664,409.0,378.0,0.0
3665,107.0,114.0,0.0
3666,278.0,293.0,0.0
3667,321.0,127.0,0.0
3668,173.0,352.0,0.0
3669,214.0,312.0,0.0
3670,319.0,272.0,0.0
3671,653.0,218.0,0.0
3672,411.0,211.0,0.0
3673,406.0,146.0,0.0
3674,269.0,312.0,0.0
3675,386.0,174.0,0.0
3676,612.0,297.0,0.0
3677,277.0,264.0,0.0
3678,526.0,343.0,0.0
3679,65.0,154.0,0.0
3680,66.0,59.0,0.0
3681,430.0,277.0,0.0
3682,240.0,114.0,0.0
3683,293.0,283.0,0.0
3684,489.0,386.0,0.0
3685,197.0,400.0,0.0
3686,559.0,25.0,0.0
3687,570.0,194.0,0.0
3688,577.0,375.0,0.0
3689,318.0,54.0,0.0
3690,325.0,83.0,0.0
3691,237.0,124.0,0.0
3692,317.0,145.0,0.0
3693,54.0,272.0,0.0
3694,22.0,367.0,0.0
3695,351.0,281.0,0.0
3696,373.0,169.0,0.0
3697,296.0,235.0,0.0
3698,25.0,271.0,0.0
3699,207.0,249.0,0.0
3700,71.0,302.0,0.0
3701,238.0,55.0,0.0
3702,151.0,301.0,0.0
3703,405.0,332.0,0.0
3704,31.0,140.0,0.0
3705,631.0,53.0,0.0
3706,622.0,98.0,0.0
3707,310.0,286.0,0.0
3708,534.0,33.0,0.0
3709,93.0,187.0,0.0
3710,215.0,391.0,0.0
3711,283.0,150.0,0.0
3712,223.0,134.0,0.0
3713,214.0,250.0,0.0
3714,17.0,328.0,0.0
3715,230.0,263.0,0.0
3716,18.0,137.0,0.0
3717,25.0,364.0,0.0
3718,253.0,387.0,0.0
3719,86.0,226.0,0.0
3720,425.0,316.0,0.0
3721,509.0,252.0,0.0
3722,610.0,113.0,0.0
3723,306.0,132.0,0.0
3724,451.0,39.0,0.0
3725,597.0,281.0,0.0
3726,200.0,345.0,0.0
3727,605.0,352.0,0.0
3728,563.0,376.0,0.0
3729,542.0,225.0,0.0
3730,618.0,34.0,0.0
3731,459.0,238.0,0.0
3732,284.0,240.0,0.0
3733,383.0,345.0,0.0
3734,60.0,276.0,0.0
3735,218.0,207.0,0.0
3736,636.0,143.0,0.0
3737,25.0,283.0,0.0
3738,455.0,163.0,0.0
3739,72.0,9.0,0.0
3740,283.0,66.0,0.0
3741,1.0,71.0,0.0
3742,486.0,398.0,0.0
3743,118.0,54.0,0.0
3744,545.0,73.0,0.0
3745,609.0,119.0,0.0
3746,454.0,214.0,0.0
3747,618.0,105.0,0.0
3748,34.0,384.0,0.0
3749,384.0,90.0,0.0
3750,332.0,173.0,0.0
3751,547.0,183.0,0.0
3752,535.0,255.0,0.0
3753,597.0,225.0,0.0
3754,160.0,29.0,0.0
3755,335.0,138.0,0.0
3756,569.0,81.0,0.0
3757,636.0,31.0,0.0
3758,44.0,315.0,0.0
3759,541.0,99.0,0.0
3760,579.0,18.0,0.0
3761,0.0,316.0,0.0
3762,38.0,46.0,0.0
3763,205.0,265.0,0.0
3764,553.0,289.0,0.0
3765,88.0,335.0,0.0
3766,321.0,391.0,0.0
3767,81.0,170.0,0.0
3768,422.0,84.0,0.0
3769,534.0,79.0,0.0
3770,279.0,26.0,0.0
3771,54.0,289.0,0.0
3772,252.0,145.0,0.0
3773,630.0,114.0,0.0
3774,423.0,360.0,0.0
3775,211.0,360.0,0.0
3776,87.0,173.0,0.0
3777,136.0,269.0,0.0
3778,69.0,208.0,0.0
3779,437.0,175.0,0.0
3780,382.0,66.0,0.0
3781,7.0,330.0,0.0
3782,485.0,326.0,0.0
3783,187.0,337.0,0.0
3784,306.0,342.0,0.0
3785,44.0,222.0,0.0
3786,149.0,362.0,0.0
3787,180.0,398.0,0.0
3788,504.0,97.0,0.0
3789,61.0,120.0,0.0
3790,125.0,151.0,0.0
3791,404.0,373.0,0.0
3792,371.0,229.0,0.0
3793,125.0,330.0,0.0
